sca,wavelength,field_point,local_x,local_y,global_x,global_y,axis_local_angle_x,axis_local_angle_y,wfe_rms_waves,wfe_pv_waves,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
17,1.06,1,0.0,0.0,113.2,0.0,-0.34595411,0.49765747,0.08823134,0.63680605,-0.18490044,-0.08863413,0.04050928,-0.06595583,0.0261187,0.01386992,0.01696694,-0.03279494,0.00259473,0.01242696,0.03213539,-0.00075255,-0.00230353,5.646e-05,-5.468e-05,-0.00079695,0.00144054,5.21e-06,7.1e-07,-8e-08,-6.6e-07,0.00044375
17,1.06,2,20.44,20.44,133.64,20.44,-0.40860263,0.43538714,0.09092058,0.70846309,-0.1809247,-0.09376949,0.04072666,-0.06357315,0.03217562,0.02258835,0.01670352,-0.03496122,0.00730429,0.00975322,0.03220295,-0.00013063,-0.00237129,7.285e-05,-1.409e-05,-0.00098778,0.00125536,4.3e-06,2.56e-06,3.5e-07,-5.4e-07,0.00044371
17,1.06,3,20.44,-20.44,133.64,-20.44,-0.40662235,0.55766406,0.08306586,0.46942652,-0.17717091,-0.06424975,0.00566522,-0.06205009,0.02372623,0.02218223,0.00497102,-0.02449725,0.00501281,0.01804081,0.0317044,-0.00086117,-0.00295604,0.0001023,-8.298e-05,-0.00097297,0.00161646,7.42e-06,1.54e-06,-5e-08,-1.26e-06,0.00044407
17,1.06,4,-20.44,-20.44,92.76,-20.44,-0.28318846,0.55953118,0.08674991,0.55583273,-0.18771359,-0.08161134,0.03435242,-0.06774252,0.02323469,0.00630179,0.01512634,-0.02996005,-0.00292411,0.01372808,0.03200962,-0.00137035,-0.0021404,2.224e-05,-8.698e-05,-0.00060541,0.00162348,5.63e-06,-1.41e-06,-5.5e-07,-5.1e-07,0.00044384
17,1.06,5,-20.44,20.44,92.76,20.44,-0.28458188,0.43686558,0.08380315,0.75127477,-0.16616171,-0.10236073,0.06331812,-0.05462982,0.02965243,0.00671148,0.02469952,-0.03731722,0.00095253,0.00801751,0.032528,-0.00064385,-0.00173728,2.733e-05,-3.35e-05,-0.00061694,0.00126013,3.46e-06,1.6e-07,-6e-08,-3.1e-07,0.00044352
17,1.192,1,0.0,0.0,113.2,0.0,-0.34595411,0.49765747,0.07870552,0.56634193,-0.16499449,-0.07885238,0.03602764,-0.05898174,0.02322869,0.0122892,0.01508958,-0.02917512,0.00230749,0.01105066,0.02857609,-0.00066928,-0.00204839,5.021e-05,-4.863e-05,-0.00070871,0.00128103,4.63e-06,6.3e-07,-7e-08,-5.9e-07,0.00039461
17,1.192,2,20.44,20.44,133.641,20.44,-0.40860263,0.43538714,0.08107848,0.62993814,-0.16148827,-0.08342578,0.03621484,-0.05687984,0.02859512,0.02002405,0.01485317,-0.0311039,0.00649539,0.00867283,0.02863614,-0.00011627,-0.00210866,6.478e-05,-1.253e-05,-0.00087841,0.00111635,3.82e-06,2.27e-06,3.1e-07,-4.8e-07,0.00039457
17,1.192,3,20.44,-20.44,133.641,-20.44,-0.40662235,0.55766406,0.07413646,0.41879876,-0.15818611,-0.05717526,0.00504853,-0.05554622,0.02112111,0.01966429,0.00442433,-0.02179878,0.00445801,0.01604278,0.02819277,-0.00076589,-0.00262859,9.098e-05,-7.379e-05,-0.00086524,0.00143746,6.59e-06,1.37e-06,-5e-08,-1.12e-06,0.0003949
17,1.192,4,-20.44,-20.44,92.76,-20.44,-0.28318846,0.55953118,0.07740019,0.49546645,-0.16748176,-0.07260092,0.03055856,-0.06056226,0.02067723,0.00557677,0.01345492,-0.02665192,-0.00260017,0.01220784,0.02846426,-0.00121863,-0.00190331,1.978e-05,-7.735e-05,-0.00053838,0.00144371,5.01e-06,-1.26e-06,-4.9e-07,-4.6e-07,0.00039469
17,1.192,5,-20.44,20.44,92.76,20.44,-0.28458188,0.43686558,0.07471682,0.66818541,-0.14827996,-0.09105239,0.05630458,-0.04888051,0.02635718,0.00593979,0.02196371,-0.0331943,0.00084703,0.00712959,0.02892526,-0.0005726,-0.00154487,2.43e-05,-2.979e-05,-0.00054863,0.00112059,3.08e-06,1.5e-07,-6e-08,-2.8e-07,0.00039441
17,1.131,1,0.0,0.0,113.199,0.0,-0.34595177,0.4976575,0.08283297,0.59686239,-0.17362017,-0.08308941,0.03796917,-0.06200472,0.02448038,0.01297324,0.01590286,-0.03074305,0.00243177,0.0116467,0.03011766,-0.00070536,-0.00215888,5.292e-05,-5.125e-05,-0.00074692,0.00135012,4.88e-06,6.7e-07,-8e-08,-6.2e-07,0.00041589
17,1.131,2,20.44,20.44,133.639,20.44,-0.40859987,0.4353876,0.08534267,0.66394854,-0.16991079,-0.08790634,0.03816943,-0.05978132,0.03014562,0.02113388,0.01565474,-0.03277474,0.00684557,0.00914077,0.03018097,-0.0001225,-0.0022224,6.827e-05,-1.321e-05,-0.00092577,0.00117656,4.03e-06,2.4e-06,3.3e-07,-5.1e-07,0.00041586
17,1.131,3,20.44,-20.44,133.639,-20.44,-0.40661965,0.5576637,0.07800594,0.44073962,-0.16641391,-0.06024025,0.00531655,-0.05836616,0.02224953,0.02075405,0.00466143,-0.02296784,0.00469812,0.01690805,0.0297137,-0.00080717,-0.00277039,9.588e-05,-7.777e-05,-0.00091189,0.00151499,6.95e-06,1.44e-06,-5e-08,-1.18e-06,0.00041619
17,1.131,4,-20.44,-20.44,92.76,-20.44,-0.28318654,0.55953079,0.08145155,0.52162167,-0.17624855,-0.07650381,0.03220227,-0.06367451,0.02178504,0.00589041,0.01417902,-0.02808483,-0.00274055,0.01286618,0.02999979,-0.00128434,-0.00200598,2.085e-05,-8.152e-05,-0.00056741,0.00152157,5.28e-06,-1.32e-06,-5.2e-07,-4.8e-07,0.00041598
17,1.131,5,-20.44,20.44,92.76,20.44,-0.28457992,0.43686603,0.07865349,0.70417276,-0.15602847,-0.09595027,0.05934243,-0.05137275,0.02778428,0.00627362,0.0231487,-0.03498001,0.00089264,0.00751414,0.03048565,-0.00060347,-0.00162819,2.561e-05,-3.139e-05,-0.00057821,0.00118103,3.24e-06,1.5e-07,-6e-08,-2.9e-07,0.00041568
17,1.293,1,0.0,0.0,113.2,0.0,-0.34595177,0.4976575,0.07272527,0.5221419,-0.15249565,-0.07271613,0.03321675,-0.0545999,0.02141581,0.01129824,0.01391208,-0.02690436,0.0021272,0.0101873,0.02634346,-0.00061706,-0.00188833,4.629e-05,-4.483e-05,-0.00065335,0.00118097,4.27e-06,5.9e-07,-7e-08,-5.4e-07,0.00036379
17,1.293,2,20.44,20.44,133.64,20.44,-0.40859987,0.4353876,0.07490031,0.58068383,-0.1492834,-0.07693698,0.03338516,-0.05267381,0.02634938,0.01841639,0.01369265,-0.02868413,0.00598785,0.00799515,0.02639881,-0.00010727,-0.00194391,5.972e-05,-1.155e-05,-0.0008098,0.00102915,3.52e-06,2.1e-06,2.9e-07,-4.4e-07,0.00036375
17,1.293,3,20.44,-20.44,133.64,-20.44,-0.40661965,0.5576637,0.06853022,0.38701572,-0.14626443,-0.05273747,0.00466223,-0.05145896,0.01948654,0.01808568,0.00408159,-0.02010604,0.00410983,0.01478939,0.02599005,-0.00070613,-0.00242318,8.387e-05,-6.803e-05,-0.00079766,0.00132518,6.08e-06,1.26e-06,-4e-08,-1.03e-06,0.00036405
17,1.293,4,-20.44,-20.44,92.76,-20.44,-0.28318654,0.55953079,0.07153012,0.45757579,-0.15477883,-0.0669486,0.02817899,-0.0560513,0.01907275,0.00512232,0.01240656,-0.02457669,-0.00239704,0.01125416,0.02624038,-0.00112346,-0.00175458,1.824e-05,-7.131e-05,-0.00049633,0.00133094,4.62e-06,-1.16e-06,-4.5e-07,-4.2e-07,0.00036386
17,1.293,5,-20.44,20.44,92.76,20.44,-0.28457992,0.43686603,0.06901329,0.61606361,-0.13705168,-0.08395842,0.0519054,-0.04526743,0.02429035,0.00545608,0.02024769,-0.03060791,0.00078078,0.0065726,0.02666539,-0.00052791,-0.00142417,2.24e-05,-2.746e-05,-0.00050578,0.00103306,2.84e-06,1.3e-07,-5e-08,-2.5e-07,0.0003636
17,1.454,1,0.0,0.0,113.201,0.0,-0.34595177,0.4976575,0.064912,0.46437911,-0.13616482,-0.0646972,0.02954286,-0.04887532,0.01904672,0.01000313,0.01237309,-0.0239369,0.00189175,0.00905911,0.02342581,-0.0005488,-0.00167918,4.117e-05,-3.986e-05,-0.00058102,0.00105021,3.8e-06,5.2e-07,-6e-08,-4.8e-07,0.0003235
17,1.454,2,20.44,20.44,133.641,20.44,-0.40859987,0.4353876,0.06682862,0.51631539,-0.13333703,-0.06845729,0.02968663,-0.04717916,0.02341457,0.01631528,0.01217584,-0.02552194,0.00532478,0.00710953,0.02347499,-9.55e-05,-0.00172863,5.311e-05,-1.027e-05,-0.00072015,0.0009152,3.13e-06,1.86e-06,2.6e-07,-4e-07,0.00032347
17,1.454,3,20.44,-20.44,133.641,-20.44,-0.40661965,0.5576637,0.06120591,0.34548453,-0.13068771,-0.04693762,0.00415642,-0.04611927,0.0173507,0.01602254,0.00363334,-0.01789379,0.00365505,0.01315155,0.02311147,-0.00062802,-0.00215476,7.459e-05,-6.049e-05,-0.00070935,0.00117846,5.41e-06,1.12e-06,-4e-08,-9.2e-07,0.00032374
17,1.454,4,-20.44,-20.44,92.76,-20.44,-0.28318654,0.55953079,0.06386068,0.40806421,-0.13818108,-0.05956206,0.0250688,-0.05015785,0.01697607,0.00452839,0.01103636,-0.02186476,-0.00213149,0.01000799,0.02333415,-0.00099909,-0.00156023,1.622e-05,-6.341e-05,-0.00044138,0.00118358,4.11e-06,-1.03e-06,-4e-07,-3.7e-07,0.00032357
17,1.454,5,-20.44,20.44,92.76,20.44,-0.28457992,0.43686603,0.06156142,0.54795103,-0.12238089,-0.07468822,0.04615616,-0.04054728,0.02158928,0.00482392,0.01800505,-0.02722809,0.0006943,0.00584475,0.02371213,-0.00046951,-0.00126645,1.992e-05,-2.442e-05,-0.00044978,0.00091867,2.52e-06,1.2e-07,-4e-08,-2.3e-07,0.00032334
17,1.38,1,0.0,0.0,113.199,0.0,-0.34594886,0.49765754,0.06827592,0.48925584,-0.14319593,-0.06815065,0.03112547,-0.05133958,0.02006694,0.01056076,0.01303602,-0.02521486,0.00199302,0.00954492,0.02468231,-0.0005782,-0.00176924,4.337e-05,-4.2e-05,-0.00061216,0.00110652,4e-06,5.5e-07,-6e-08,-5.1e-07,0.00034085
17,1.38,2,20.44,20.44,133.639,20.44,-0.40859645,0.43538817,0.07030378,0.54403685,-0.14020245,-0.07210924,0.0312799,-0.04954433,0.02467838,0.01721999,0.01282924,-0.02688378,0.00561017,0.00749093,0.02473414,-0.00010058,-0.00182133,5.595e-05,-1.082e-05,-0.00075875,0.00096428,3.3e-06,1.96e-06,2.7e-07,-4.2e-07,0.00034082
17,1.38,3,20.44,-20.44,133.639,-20.44,-0.40661631,0.55766326,0.06435936,0.36336919,-0.13739445,-0.04943585,0.00437506,-0.048418,0.01827037,0.0169109,0.00382667,-0.01884666,0.00385072,0.01385679,0.02435115,-0.00066167,-0.00227034,7.858e-05,-6.374e-05,-0.00074737,0.00124164,5.7e-06,1.18e-06,-4e-08,-9.7e-07,0.0003411
17,1.38,4,-20.44,-20.44,92.759,-20.44,-0.28318417,0.5595303,0.06716272,0.42938391,-0.14532726,-0.06274317,0.02640866,-0.0526949,0.01787899,0.00478407,0.01162659,-0.02303268,-0.00224593,0.01054456,0.02458572,-0.00105265,-0.00164391,1.709e-05,-6.681e-05,-0.00046504,0.00124704,4.33e-06,-1.08e-06,-4.2e-07,-3.9e-07,0.00034092
17,1.38,5,-20.44,20.44,92.759,20.44,-0.28457749,0.43686658,0.06476981,0.57728308,-0.12869718,-0.07868027,0.04863231,-0.04257903,0.02275251,0.00509607,0.01897093,-0.02868354,0.00073146,0.00615818,0.02498396,-0.00049467,-0.00133437,2.099e-05,-2.573e-05,-0.00047389,0.00096794,2.66e-06,1.3e-07,-5e-08,-2.4e-07,0.00034068
17,1.577,1,0.0,0.0,113.2,0.0,-0.34594886,0.49765754,0.06002366,0.42819942,-0.12594781,-0.05967526,0.02724207,-0.04529672,0.01756277,0.00919045,0.01140926,-0.02207847,0.00174416,0.00835237,0.0215982,-0.00050605,-0.00154816,3.795e-05,-3.675e-05,-0.0005357,0.0009683,3.5e-06,4.8e-07,-5e-08,-4.4e-07,0.00029827
17,1.577,2,20.44,20.44,133.64,20.44,-0.40859645,0.43538817,0.06177814,0.47599437,-0.1233616,-0.06314699,0.02737026,-0.04374501,0.02157565,0.01499718,0.01122586,-0.02354162,0.00490929,0.00655478,0.02164353,-8.814e-05,-0.00159377,4.896e-05,-9.47e-06,-0.00066398,0.00084382,2.89e-06,1.72e-06,2.4e-07,-3.6e-07,0.00029824
17,1.577,3,20.44,-20.44,133.64,-20.44,-0.40661631,0.55766326,0.0566249,0.31950355,-0.12094533,-0.04330627,0.0038406,-0.04278307,0.01601336,0.01472826,0.00335292,-0.01650861,0.00337003,0.01212553,0.02130834,-0.00057911,-0.00198661,6.877e-05,-5.577e-05,-0.00065403,0.00108655,4.99e-06,1.04e-06,-3e-08,-8.5e-07,0.00029849
17,1.577,4,-20.44,-20.44,92.76,-20.44,-0.28318417,0.5595303,0.05906265,0.37707779,-0.12779655,-0.05493605,0.02312128,-0.04647328,0.01566316,0.00415546,0.01017831,-0.02016633,-0.00196522,0.00922732,0.0215137,-0.00092118,-0.00143847,1.496e-05,-5.847e-05,-0.00040696,0.00109127,3.79e-06,-9.5e-07,-3.7e-07,-3.4e-07,0.00029833
17,1.577,5,-20.44,20.44,92.76,20.44,-0.28457749,0.43686658,0.05689827,0.50528828,-0.11320228,-0.06888208,0.04255501,-0.03759701,0.01989702,0.00442701,0.01660033,-0.02511121,0.00064006,0.0053888,0.02186221,-0.00043293,-0.00116765,1.837e-05,-2.251e-05,-0.0004147,0.00084703,2.33e-06,1.1e-07,-4e-08,-2.1e-07,0.00029812
17,1.774,1,0.0,0.0,113.201,0.0,-0.34594886,0.49765754,0.0536219,0.38070738,-0.11256909,-0.05308479,0.02422144,-0.04061835,0.01561493,0.00812098,0.01014391,-0.01963958,0.00155058,0.00742467,0.019199,-0.00044993,-0.00137617,3.374e-05,-3.267e-05,-0.00047623,0.00086078,3.11e-06,4.3e-07,-5e-08,-3.9e-07,0.00026515
17,1.774,2,20.44,20.44,133.641,20.44,-0.40859645,0.43538817,0.05516289,0.4230583,-0.11030198,-0.05617831,0.02432875,-0.03925741,0.01916063,0.01326314,0.00997852,-0.02094284,0.00436408,0.00582652,0.01923927,-7.847e-05,-0.00141675,4.353e-05,-8.42e-06,-0.00059026,0.00075012,2.57e-06,1.53e-06,2.1e-07,-3.2e-07,0.00026512
17,1.774,3,20.44,-20.44,133.641,-20.44,-0.40661631,0.55766326,0.05062828,0.28547449,-0.10819323,-0.03854116,0.00342561,-0.03842496,0.01425933,0.01302556,0.00298467,-0.01469094,0.00299613,0.01077875,0.01894128,-0.00051489,-0.00176589,6.113e-05,-4.958e-05,-0.00058141,0.0009659,4.43e-06,9.2e-07,-3e-08,-7.5e-07,0.00026534
17,1.774,4,-20.44,-20.44,92.761,-20.44,-0.28318417,0.5595303,0.05277985,0.33646952,-0.11419691,-0.04886495,0.02056476,-0.04165521,0.01394065,0.00366433,0.00905196,-0.01793733,-0.00174684,0.00820262,0.0191239,-0.00081892,-0.00127866,1.33e-05,-5.197e-05,-0.00036177,0.00097009,3.37e-06,-8.4e-07,-3.3e-07,-3.1e-07,0.0002652
17,1.774,5,-20.44,20.44,92.761,20.44,-0.28457749,0.43686658,0.05078915,0.44929129,-0.10118345,-0.06126209,0.03782727,-0.03374158,0.0176748,0.00390432,0.01475617,-0.02233301,0.00056896,0.0047903,0.01943375,-0.00038491,-0.00103796,1.633e-05,-2.001e-05,-0.00036866,0.00075297,2.07e-06,1e-07,-4e-08,-1.9e-07,0.00026501
17,1.683,1,0.0,0.0,113.199,0.0,-0.34594586,0.49765758,0.05638999,0.4012641,-0.1183537,-0.05593716,0.02552922,-0.04263973,0.01645798,0.00858419,0.01069172,-0.02069513,0.00163426,0.00782617,0.02023747,-0.00047423,-0.00145061,3.556e-05,-3.444e-05,-0.00050197,0.00090732,3.28e-06,4.5e-07,-5e-08,-4.2e-07,0.00027948
17,1.683,2,20.44,20.44,133.639,20.44,-0.40859292,0.43538876,0.05802345,0.44597253,-0.11594811,-0.05919438,0.02564566,-0.041196,0.02020604,0.01401415,0.01051857,-0.02206759,0.00459993,0.00614174,0.02027993,-8.267e-05,-0.00149336,4.588e-05,-8.87e-06,-0.00062216,0.00079068,2.71e-06,1.61e-06,2.2e-07,-3.4e-07,0.00027946
17,1.683,3,20.44,-20.44,133.639,-20.44,-0.40661285,0.55766279,0.05322083,0.3001915,-0.11370635,-0.04060375,0.00360583,-0.04030757,0.01501823,0.013763,0.00314428,-0.01547771,0.00315781,0.0113616,0.01996585,-0.0005427,-0.00186141,6.444e-05,-5.226e-05,-0.00061284,0.00101812,4.67e-06,9.7e-07,-3e-08,-7.9e-07,0.00027969
17,1.683,4,-20.44,-20.44,92.76,-20.44,-0.28318171,0.5595298,0.05549641,0.35403433,-0.12007736,-0.05149257,0.0216716,-0.04373719,0.01468606,0.00387707,0.00953959,-0.01890205,-0.00184143,0.00864607,0.0201583,-0.00086319,-0.00134782,1.401e-05,-5.478e-05,-0.00038132,0.00102254,3.55e-06,-8.9e-07,-3.5e-07,-3.2e-07,0.00027954
17,1.683,5,-20.44,20.44,92.76,20.44,-0.28457498,0.43686715,0.05343108,0.47352725,-0.10637996,-0.0645599,0.03987382,-0.03540707,0.01863677,0.00413074,0.01555447,-0.02353537,0.00059967,0.00504934,0.02048488,-0.0004057,-0.00109409,1.721e-05,-2.11e-05,-0.00038859,0.00079368,2.18e-06,1e-07,-4e-08,-2e-07,0.00027934
17,1.842,1,0.0,0.0,113.2,0.0,-0.34594586,0.49765758,0.0517351,0.36667474,-0.10862652,-0.05113809,0.02332923,-0.03924221,0.01503934,0.00780371,0.00977013,-0.01891915,0.00149328,0.00715048,0.01848999,-0.00043335,-0.00132534,3.249e-05,-3.146e-05,-0.00045865,0.000829,3e-06,4.1e-07,-5e-08,-3.8e-07,0.00025536
17,1.842,2,20.44,20.44,133.64,20.44,-0.40859292,0.43538876,0.0532127,0.40741379,-0.10645435,-0.05412006,0.02343026,-0.03793802,0.01844645,0.01274901,0.00961002,-0.02017524,0.00420283,0.0056113,0.01852876,-7.563e-05,-0.00136442,4.192e-05,-8.11e-06,-0.00056847,0.00072243,2.47e-06,1.47e-06,2e-07,-3.1e-07,0.00025533
17,1.842,3,20.44,-20.44,133.64,-20.44,-0.40661285,0.55766279,0.04886205,0.27544803,-0.10443778,-0.0371344,0.00330386,-0.03714459,0.01374143,0.01252073,0.00287616,-0.01415427,0.0028855,0.01038068,0.01824176,-0.00049593,-0.00170064,5.888e-05,-4.775e-05,-0.00055995,0.00093024,4.27e-06,8.9e-07,-3e-08,-7.2e-07,0.00025554
17,1.842,4,-20.44,-20.44,92.76,-20.44,-0.28318171,0.5595298,0.05092842,0.32449314,-0.11018877,-0.04707157,0.01980985,-0.04023763,0.01343198,0.00351842,0.00871931,-0.01727887,-0.00168237,0.00789974,0.01841766,-0.0007887,-0.00123142,1.28e-05,-5.005e-05,-0.00034842,0.00093429,3.24e-06,-8.1e-07,-3.2e-07,-3e-07,0.00025541
17,1.842,5,-20.44,20.44,92.76,20.44,-0.28457498,0.43686715,0.04898778,0.43274518,-0.09764153,-0.05901078,0.03643026,-0.03260794,0.0170178,0.00374907,0.01421123,-0.02151219,0.00054789,0.00461341,0.01871608,-0.00037073,-0.00099962,1.573e-05,-1.927e-05,-0.00035505,0.00072518,1.99e-06,1e-07,-4e-08,-1.8e-07,0.00025523
17,2.0,1,0.0,0.0,113.201,0.0,-0.34594586,0.49765758,0.04785713,0.33775409,-0.10052432,-0.04712718,0.02148982,-0.03641956,0.01385318,0.0071482,0.00899957,-0.01743481,0.00137539,0.00658545,0.01702869,-0.00039918,-0.00122059,2.993e-05,-2.898e-05,-0.00042242,0.00076352,2.76e-06,3.8e-07,-4e-08,-3.5e-07,0.00023518
17,2.0,2,20.44,20.44,133.641,20.44,-0.40859292,0.43538876,0.04920371,0.37516606,-0.09854919,-0.04987941,0.02157757,-0.03523312,0.01697393,0.01168707,0.00885024,-0.01859373,0.00387077,0.00516772,0.01706437,-6.975e-05,-0.0012566,3.861e-05,-7.46e-06,-0.00052358,0.00066537,2.28e-06,1.36e-06,1.9e-07,-2.9e-07,0.00023516
17,2.0,3,20.44,-20.44,133.641,-20.44,-0.40661285,0.55766279,0.04523357,0.25483462,-0.09672322,-0.03423584,0.00305198,-0.03452046,0.01267516,0.01147799,0.00265218,-0.0130485,0.00265781,0.0095604,0.01680002,-0.00045682,-0.00156621,5.423e-05,-4.397e-05,-0.00051573,0.00085676,3.93e-06,8.2e-07,-3e-08,-6.7e-07,0.00023535
17,2.0,4,-20.44,-20.44,92.761,-20.44,-0.28318171,0.5595298,0.04712359,0.29985692,-0.10195068,-0.04337639,0.01825365,-0.03732913,0.01238428,0.00321677,0.0080336,-0.01592216,-0.00154935,0.00727565,0.01696209,-0.00072642,-0.00113407,1.179e-05,-4.61e-05,-0.0003209,0.00086048,2.99e-06,-7.5e-07,-2.9e-07,-2.7e-07,0.00023523
17,2.0,5,-20.44,20.44,92.761,20.44,-0.28457498,0.43686715,0.04528383,0.39864945,-0.09036287,-0.05437225,0.03355058,-0.03028379,0.01566325,0.00342809,0.01308795,-0.01982099,0.00050459,0.00424888,0.01723695,-0.00034148,-0.00092063,1.448e-05,-1.775e-05,-0.00032701,0.00066789,1.83e-06,9e-08,-3e-08,-1.6e-07,0.00023506
17,0.927,1,0.0,0.0,113.198,0.0,-0.34594983,0.49765753,0.10054219,0.72809601,-0.21061677,-0.10130385,0.04631618,-0.07494868,0.02986267,0.01592275,0.01939943,-0.03748349,0.00296659,0.01421001,0.03674696,-0.00086045,-0.00263408,6.456e-05,-6.253e-05,-0.00091126,0.00164721,5.96e-06,8.1e-07,-9e-08,-7.5e-07,0.00050742
17,0.927,2,20.44,20.44,133.638,20.44,-0.40859759,0.43538798,0.10364379,0.8102112,-0.2060291,-0.10716667,0.04657347,-0.07220013,0.03681634,0.02591752,0.0191013,-0.03995727,0.00835197,0.01115303,0.03682425,-0.00014925,-0.00271153,8.329e-05,-1.612e-05,-0.00112947,0.00143547,4.9100000000000004e-06,2.92e-06,4e-07,-6.2e-07,0.00050737
17,0.927,3,20.44,-20.44,133.638,-20.44,-0.40661742,0.5576634,0.09460185,0.53485378,-0.20168723,-0.07341205,0.00646475,-0.0704299,0.0270986,0.02545116,0.00567951,-0.02799215,0.00573119,0.0206293,0.03625421,-0.00098463,-0.00338025,0.00011697,-9.489e-05,-0.00111253,0.00184836,8.48e-06,1.76e-06,-6e-08,-1.44e-06,0.00050779
17,0.927,4,-20.44,-20.44,92.758,-20.44,-0.28318496,0.55953046,0.09883097,0.63389275,-0.21385401,-0.09328243,0.03926756,-0.07700356,0.02654635,0.00724399,0.01729176,-0.03424505,-0.003344,0.0156975,0.03660312,-0.00156692,-0.00244756,2.543e-05,-9.946e-05,-0.00069225,0.0018564,6.44e-06,-1.62e-06,-6.3e-07,-5.9e-07,0.00050752
17,0.927,5,-20.44,20.44,92.758,20.44,-0.2845783,0.4368664,0.09555102,0.85891246,-0.18926141,-0.11700848,0.07240561,-0.06203926,0.03392311,0.00771431,0.02824431,-0.04265766,0.00108903,0.00916788,0.03719583,-0.00073617,-0.00198655,3.125e-05,-3.83e-05,-0.00070543,0.00144092,3.96e-06,1.9e-07,-7e-08,-3.5e-07,0.00050716
17,1.485,1,0.0,0.0,113.2,0.0,-0.34594983,0.49765753,0.06360297,0.4546961,-0.13342881,-0.06335308,0.02892723,-0.04791668,0.01864953,0.00978564,0.01211519,-0.02343949,0.0018522,0.00886994,0.02293666,-0.00053736,-0.00164411,4.031e-05,-3.903e-05,-0.00056889,0.00102828,3.72e-06,5.1e-07,-6e-08,-4.7e-07,0.00031675
17,1.485,2,20.44,20.44,133.64,20.44,-0.40859759,0.43538798,0.0654762,0.50552415,-0.1306656,-0.06703601,0.02906685,-0.04625912,0.02292239,0.01596253,0.01192165,-0.02499191,0.00521351,0.00696106,0.02298481,-9.354e-05,-0.00169253,5.2e-05,-1.006e-05,-0.00070511,0.0008961,3.07e-06,1.83e-06,2.5e-07,-3.9e-07,0.00031672
17,1.485,3,20.44,-20.44,133.64,-20.44,-0.40661742,0.5576634,0.05997914,0.33852864,-0.12807879,-0.04596584,0.00407219,-0.04522553,0.01699268,0.01567617,0.0035584,-0.01752309,0.0035787,0.0128769,0.02262888,-0.00061494,-0.00210975,7.303e-05,-5.923e-05,-0.00069454,0.00115386,5.29e-06,1.1e-06,-4e-08,-9e-07,0.00031698
17,1.485,4,-20.44,-20.44,92.76,-20.44,-0.28318496,0.55953046,0.06257583,0.3997682,-0.1354003,-0.05832392,0.02454771,-0.04917088,0.01662465,0.00442858,0.01080676,-0.02141018,-0.00208702,0.00979901,0.02284691,-0.00097824,-0.00152763,1.588e-05,-6.209e-05,-0.00043216,0.00115887,4.02e-06,-1.01e-06,-3.9e-07,-3.7e-07,0.00031681
17,1.485,5,-20.44,20.44,92.76,20.44,-0.2845783,0.4368664,0.06031278,0.53653207,-0.11992291,-0.07313412,0.04519241,-0.03975686,0.02113638,0.00471769,0.01762912,-0.02666147,0.00067975,0.00572271,0.02321701,-0.00045972,-0.00124,1.951e-05,-2.391e-05,-0.00044039,0.0008995,2.47e-06,1.2e-07,-5e-08,-2.2e-07,0.00031659
17,2.0,1,0.0,0.0,113.202,0.0,-0.34594983,0.49765753,0.04785717,0.33775285,-0.10052439,-0.04712697,0.02148939,-0.03641961,0.0138532,0.00714846,0.00899942,-0.01743475,0.00137551,0.0065855,0.01702868,-0.00039917,-0.0012206,2.993e-05,-2.898e-05,-0.00042243,0.00076352,2.76e-06,3.8e-07,-4e-08,-3.5e-07,0.00023518
17,2.0,2,20.44,20.44,133.642,20.44,-0.40859759,0.43538798,0.04920382,0.37516524,-0.09854928,-0.04987911,0.02157711,-0.03523317,0.01697406,0.01168741,0.00885007,-0.01859364,0.00387092,0.00516771,0.01706437,-6.973e-05,-0.00125661,3.861e-05,-7.46e-06,-0.00052358,0.00066536,2.28e-06,1.36e-06,1.9e-07,-2.9e-07,0.00023516
17,2.0,3,20.44,-20.44,133.642,-20.44,-0.40661742,0.5576634,0.0452334,0.25483138,-0.09672269,-0.03423521,0.00305118,-0.03452017,0.0126752,0.01147834,0.0026519,-0.01304829,0.00265798,0.00956049,0.01680001,-0.00045681,-0.00156622,5.423e-05,-4.397e-05,-0.00051573,0.00085676,3.93e-06,8.2e-07,-3e-08,-6.7e-07,0.00023535
17,2.0,4,-20.44,-20.44,92.762,-20.44,-0.28318496,0.55953046,0.04712357,0.29985591,-0.1019507,-0.04337621,0.01825319,-0.03732914,0.01238424,0.00321695,0.00803344,-0.0159221,-0.00154927,0.00727574,0.01696208,-0.00072642,-0.00113409,1.18e-05,-4.61e-05,-0.00032091,0.00086049,2.99e-06,-7.5e-07,-2.9e-07,-2.7e-07,0.00023523
17,2.0,5,-20.44,20.44,92.762,20.44,-0.2845783,0.4368664,0.04528393,0.39864974,-0.09036306,-0.05437232,0.03355037,-0.0302839,0.01566328,0.00342828,0.01308788,-0.01982102,0.00050467,0.0042489,0.01723695,-0.00034147,-0.00092064,1.448e-05,-1.775e-05,-0.00032702,0.00066789,1.83e-06,9e-08,-3e-08,-1.6e-07,0.00023506
